time(1),x(2),y(3),h(4),lon(5),lat(6),v(7),vz(8),theta(9),phi(10),psi(11),alf(12),beta(13),p(14),q(15),r(16),nx_out(17),ny_out(18),nz_out(19),ele(20),ail(21),rud(22),throttle(23)
0.39,-1.287787355,-128.026442,3000.20459,109.5379296,34.831841,320.5164235,-2.416336186,2.088547468,26.58174706,-23.14559937,2.177919152,-0.730285482,113.4199159,13.55461844,3.478322753,0.262566912,0.119926091,3.316498574,-2.406858152,-4.82186783,0,42220
0.4,-1.308899151,-131.230176,3000.230719,109.5379149,34.83186721,320.5290043,-2.612929999,2.19420433,27.71929169,-23.05377197,2.283579795,-0.711979503,113.7407172,13.67149414,3.291907579,0.268138914,0.119932852,3.417833347,-2.375614123,-4.71424975,0,42220
0.41,-1.32850029,-134.4340283,3000.258872,109.5379002,34.83189344,320.5410572,-2.815279221,2.299920797,28.86025047,-22.96096802,2.388173303,-0.689304671,113.9223727,13.77074666,3.09980505,0.27362665,0.118768197,3.517655166,-2.346308179,-4.609333038,0,42220
0.42,-1.346488156,-137.6379917,3000.289102,109.5378856,34.83191967,320.5525504,-3.022981657,2.405566454,30.00323486,-22.86727905,2.491441658,-0.66229528,113.9709732,13.8533127,2.903803274,0.279015859,0.116413267,3.615746875,-2.319090396,-4.507474687,0,42220
0.43,-1.362758806,-140.8420584,3000.321458,109.5378709,34.83194591,320.5634552,-3.235623139,2.511018991,31.14690971,-22.77279663,2.593142618,-0.631014369,113.8925234,13.92019723,2.705682577,0.284293565,0.112858679,3.711909277,-2.294081278,-4.408992796,0,42220
0.44,-1.377207302,-144.0462202,3000.355986,109.5378563,34.83197215,320.5737453,-3.452780814,2.616163254,32.29000854,-22.67755127,2.693051153,-0.595552551,113.6929414,13.97246179,2.507202276,0.28944812,0.108104368,3.805961954,-2.271372502,-4.314166813,0,42220
0.45,-1.38972802,-147.2504685,3000.392726,109.5378417,34.8319984,320.5833975,-3.67402633,2.720890522,33.43131638,-22.581604,2.79096067,-0.556026662,113.3780589,14.01121273,2.310088232,0.294469226,0.102159363,3.897743928,-2.251027648,-4.223236903,0,42220
0.46,-1.400214952,-150.454794,3000.431716,109.5378271,34.83202466,320.5923916,-3.898928905,2.825097799,34.56967926,-22.48504639,2.886684024,-0.51257824,112.9536207,14.03758963,2.11602123,0.299347957,0.095041488,3.987114085,-2.233083451,-4.136403184,0,42220
0.47,-1.408562012,-153.6591872,3000.472986,109.5378125,34.83205093,320.6007104,-4.127058215,2.928686142,35.7040062,-22.3878479,2.9800543,-0.465371862,112.4252842,14.05275381,1.926626258,0.304076752,0.086776997,4.073951441,-2.217551011,-4.053825154,0,42220
0.48,-1.414663304,-156.8636382,3000.516566,109.537798,34.83207721,320.6083394,-4.357987099,3.031561375,36.83325577,-22.29006958,3.070925371,-0.414593369,111.7986167,14.05787721,1.743462724,0.308649409,0.077400144,4.158155207,-2.204417208,-3.975621478,0,42220
