eval/mean_reward,eval/mean_ep_length,eval/success_rate,time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/clip_fraction,train/n_updates,train/approx_kl,train/std,train/explained_variance,train/entropy_loss,train/learning_rate,train/clip_range,train/value_loss,train/loss,train/policy_gradient_loss
,,,156368896,1601,97621,1193,,,,,,,,,,,
-130.80671463508003,347.65625,0.0,156499968,,,,0.16952056884765626,5965,0.013893195,0.042664289474487305,0.9841993972659111,-0.7407267738133669,6.5446656e-05,0.2,5.3601485818624495,2.4873738288879395,-0.005009454987157369
,,,156499968,1601,97698,1194,,,,,,,,,,,
-129.69278444348242,336.4375,0.020833333333333332,156631040,,,,0.173382568359375,5970,0.012261724,0.042673904448747635,0.9848821479827166,-0.7388327099382878,6.525004800000001e-05,0.2,5.2586347833275795,3.2319233417510986,-0.005810870161803905
,,,156631040,1601,97777,1195,,,,,,,,,,,
-123.93197817236417,334.9270833333333,0.041666666666666664,156762112,,,,0.17853546142578125,5975,0.011566518,0.042624011635780334,0.9860205063596368,-0.7345322955399751,6.505343999999998e-05,0.2,5.259183575212956,3.2248175144195557,-0.005271052765237982
,,,156762112,1601,97856,1196,,,,,,,,,,,
-125.96228159880286,340.8333333333333,0.020833333333333332,156893184,,,,0.19588165283203124,5980,0.016936976,0.04252476617693901,0.9801096618175507,-0.7336691178381443,6.485683199999999e-05,0.2,6.694740596413612,5.7747626304626465,-0.006242850127455313
,,,156893184,1601,97936,1197,,,,,,,,,,,
-134.00924369337295,345.4479166666667,0.0,157024256,,,,0.198638916015625,5985,0.01378231,0.042496223002672195,0.9767435379326344,-0.7326016217470169,6.466022399999998e-05,0.2,8.489893171191216,4.047352313995361,-0.004267594737757463
,,,157024256,1602,98015,1198,,,,,,,,,,,
-130.8407351832055,335.0416666666667,0.020833333333333332,157155328,,,,0.19051666259765626,5990,0.013643134,0.04245683550834656,0.9875415451824665,-0.7337480064481496,6.446361599999999e-05,0.2,3.984787829220295,2.8244822025299072,-0.007211193037073826
,,,157155328,1602,98093,1199,,,,,,,,,,,
-126.85296217846509,333.9791666666667,0.03125,157286400,,,,0.20395050048828126,5995,0.014015362,0.04243035614490509,0.9827369675040245,-0.7275845523923635,6.426700799999998e-05,0.2,6.009755715727806,2.9001710414886475,-0.004684709228240535
,,,157286400,1602,98172,1200,,,,,,,,,,,
-131.18353112370644,342.9895833333333,0.020833333333333332,157417472,,,,0.17418212890625,6000,0.012226713,0.04241153597831726,0.9839334674179554,-0.7311067264527082,6.407039999999999e-05,0.2,5.378881476819515,2.703342914581299,-0.005690004966891138
,,,157417472,1602,98253,1201,,,,,,,,,,,
-128.6261331295873,331.8541666666667,0.041666666666666664,157548544,,,,0.19293975830078125,6005,0.013743861,0.04240293428301811,0.9866617256775498,-0.7257368087768554,6.3873792e-05,0.2,4.510033415257931,1.7545479536056519,-0.007492549439484719
,,,157548544,1602,98329,1202,,,,,,,,,,,
-132.18205704326422,339.34375,0.010416666666666666,157679616,,,,0.1758758544921875,6010,0.013633841,0.042391758412122726,0.9761834554374218,-0.7150314234197139,6.367718399999999e-05,0.2,7.966596980392933,3.1133790016174316,-0.006904960476094857
,,,157679616,1602,98408,1203,,,,,,,,,,,
-133.95518154915007,343.375,0.010416666666666666,157810688,,,,0.17072601318359376,6015,0.011737411,0.04239322617650032,0.9864353137090802,-0.7169384706765414,6.3480576e-05,0.2,5.060523988306523,2.1139028072357178,-0.0053804649716767015
,,,157810688,1602,98488,1204,,,,,,,,,,,
-127.96835472187702,341.8229166666667,0.020833333333333332,157941760,,,,0.2066192626953125,6020,0.01581118,0.04236811771988869,0.9778358191251755,-0.7205577243119479,6.328396799999999e-05,0.2,7.175874991714954,2.689464569091797,-0.006358325341716408
,,,157941760,1602,98564,1205,,,,,,,,,,,
-130.82222877974755,332.0208333333333,0.03125,158072832,,,,0.18302154541015625,6025,0.014571077,0.04242432117462158,0.9895415166392922,-0.7253221578896045,6.308736e-05,0.2,3.4113466158509254,1.7538999319076538,-0.004924586811830523
,,,158072832,1602,98643,1206,,,,,,,,,,,
-130.65823736997675,340.0208333333333,0.020833333333333332,158203904,,,,0.17197265625,6030,0.012427899,0.04240983724594116,0.9843798037618399,-0.717531281337142,6.2890752e-05,0.2,5.367999233305454,2.049680233001709,-0.006041927777550882
,,,158203904,1602,98722,1207,,,,,,,,,,,
-128.0723779783884,348.4375,0.010416666666666666,158334976,,,,0.18194732666015626,6035,0.013865348,0.04228855296969414,0.9867475442588329,-0.7092879798263312,6.2694144e-05,0.2,4.673553317785263,2.785684108734131,-0.005759055173257366
,,,158334976,1602,98800,1208,,,,,,,,,,,
-131.01456144033605,341.3020833333333,0.010416666666666666,158466048,,,,0.20709381103515626,6040,0.017306358,0.042200952768325806,0.9839382879436016,-0.7040281724184752,6.249753600000001e-05,0.2,5.619439388811588,2.610964298248291,-0.005195184065087233
,,,158466048,1602,98880,1209,,,,,,,,,,,
-130.22003521802526,340.9895833333333,0.010416666666666666,158597120,,,,0.17873382568359375,6045,0.012664046,0.042165517807006836,0.976824251934886,-0.7048616830259562,6.2300928e-05,0.2,6.961421421170234,4.027998447418213,-0.005253311598062282
,,,158597120,1602,98959,1210,,,,,,,,,,,
-130.99265453118403,341.9375,0.010416666666666666,158728192,,,,0.17804107666015626,6050,0.012742497,0.04208289459347725,0.9816469103097916,-0.6953053686767816,6.210432000000001e-05,0.2,6.54034403860569,3.4010844230651855,-0.005152580931098783
,,,158728192,1602,99035,1211,,,,,,,,,,,
-127.92945823639401,344.0,0.010416666666666666,158859264,,,,0.20662689208984375,6055,0.016539332,0.04204175993800163,0.9851370882242918,-0.6956563513725996,6.1907712e-05,0.2,4.9598621532320974,2.490731954574585,-0.005086181618753472
,,,158859264,1602,99113,1212,,,,,,,,,,,
-122.4861858216381,338.1666666666667,0.041666666666666664,158990336,,,,0.165087890625,6060,0.012869078,0.04198037087917328,0.9805369358509779,-0.689640748500824,6.171110400000001e-05,0.2,6.693780349195004,1.5899971723556519,-0.004024542761544581
,,,158990336,1602,99191,1213,,,,,,,,,,,
-126.76992092208349,337.1041666666667,0.03125,159121408,,,,0.2014404296875,6065,0.014998982,0.04200369119644165,0.9883778085932136,-0.6892081327736378,6.151449599999998e-05,0.2,4.197481508553028,2.4166555404663086,-0.006993403990054503
,,,159121408,1602,99270,1214,,,,,,,,,,,
-120.84945340530506,334.78125,0.052083333333333336,159252480,,,,0.1701812744140625,6070,0.012238713,0.04192831739783287,0.9850514745339751,-0.6909927751868963,6.131788799999998e-05,0.2,5.41734304279089,2.6238911151885986,-0.006538255475607002
,,,159252480,1602,99350,1215,,,,,,,,,,,
-132.60446287109548,351.0729166666667,0.0,159383552,,,,0.22183685302734374,6075,0.013226508,0.041864559054374695,0.9744165167212486,-0.6867910087108612,6.112127999999998e-05,0.2,8.56466506421566,3.578626871109009,-0.004959266341029433
,,,159383552,1603,99428,1216,,,,,,,,,,,
-131.62151210318947,345.15625,0.010416666666666666,159514624,,,,0.18280029296875,6080,0.013697911,0.04182257875800133,0.9853313295170665,-0.6819831419736146,6.0924671999999986e-05,0.2,4.980105611681938,2.82836651802063,-0.006633978347235825
,,,159514624,1603,99506,1217,,,,,,,,,,,
-130.53913336904074,335.5208333333333,0.03125,159645696,,,,0.17313995361328124,6085,0.015722921,0.041683685034513474,0.9860727656632662,-0.677533657848835,6.072806399999999e-05,0.2,5.240566520392894,2.026332378387451,-0.005690064529335359
,,,159645696,1603,99584,1218,,,,,,,,,,,
-132.9785951054096,342.3125,0.010416666666666666,159776768,,,,0.15684661865234376,6090,0.011627227,0.041689902544021606,0.9837129209190607,-0.680092403665185,6.053145599999999e-05,0.2,5.858881531655788,2.6056463718414307,-0.004126746944530168
,,,159776768,1603,99661,1219,,,,,,,,,,,
-126.26771142181049,344.34375,0.020833333333333332,159907840,,,,0.17330322265625,6095,0.012038856,0.04171111062169075,0.9869197616353631,-0.6773673497140408,6.033484799999999e-05,0.2,4.946440394222736,5.256131172180176,-0.007068022680505237
,,,159907840,1603,99740,1220,,,,,,,,,,,
-128.41035529096663,332.8125,0.03125,160038912,,,,0.193060302734375,6100,0.01468584,0.041625529527664185,0.9833259675651789,-0.6673545233905316,6.0138239999999996e-05,0.2,5.836763858795166,2.2496719360351562,-0.005105937425105367
,,,160038912,1603,99819,1221,,,,,,,,,,,
-126.67523172695407,338.5208333333333,0.03125,160169984,,,,0.15689544677734374,6105,0.011893813,0.041575632989406586,0.9819887802004814,-0.6631108917295933,5.9941631999999996e-05,0.2,6.08235844373703,3.604219436645508,-0.005791128154669423
,,,160169984,1603,99896,1222,,,,,,,,,,,
-131.33400666985878,333.0208333333333,0.020833333333333332,160301056,,,,0.1672271728515625,6110,0.0129505005,0.0415596105158329,0.9828066844493151,-0.6618313588201999,5.9745024e-05,0.2,6.1498957261443135,5.326465606689453,-0.005080299831024604
,,,160301056,1603,99975,1223,,,,,,,,,,,
-127.43598073370094,340.9895833333333,0.03125,160432128,,,,0.18870849609375,6115,0.013740604,0.04158924147486687,0.9841217584908009,-0.6632262494415044,5.9548416e-05,0.2,5.417177653312683,3.0471956729888916,-0.006783914012339664
,,,160432128,1603,100053,1224,,,,,,,,,,,
-129.1642772601661,332.5208333333333,0.020833333333333332,160563200,,,,0.18173065185546874,6120,0.014995132,0.041536688804626465,0.9840056784451008,-0.6551220513880253,5.9351808e-05,0.2,5.8644882753491405,3.6280343532562256,-0.006165479515038897
,,,160563200,1603,100131,1225,,,,,,,,,,,
-131.65595065935545,340.9166666666667,0.020833333333333332,160694272,,,,0.1850067138671875,6125,0.012520246,0.04144877567887306,0.9833248630166054,-0.6556674189865589,5.9155200000000006e-05,0.2,5.905904318392277,4.981004238128662,-0.0073656600070535205
,,,160694272,1603,100208,1226,,,,,,,,,,,
-128.38200349492033,342.7291666666667,0.020833333333333332,160825344,,,,0.17906951904296875,6130,0.011900213,0.041376993060112,0.9850694695487618,-0.6496312987059355,5.8958592000000006e-05,0.2,5.18781955242157,1.8423094749450684,-0.003522879675438162
,,,160825344,1603,100287,1227,,,,,,,,,,,
-131.51761130678418,331.1041666666667,0.020833333333333332,160956416,,,,0.18985137939453126,6135,0.015344108,0.041368961334228516,0.984420582652092,-0.6508522532880306,5.876198400000001e-05,0.2,5.679397554695607,3.4713990688323975,-0.004083789946162142
,,,160956416,1603,100366,1228,,,,,,,,,,,
-131.54317035474557,346.6145833333333,0.0,161087488,,,,0.1876983642578125,6140,0.014183192,0.041430797427892685,0.982894966378808,-0.650245052576065,5.856537600000001e-05,0.2,5.994661143422126,2.746077299118042,-0.0047130866463703566
,,,161087488,1603,100444,1229,,,,,,,,,,,
-131.27473757914422,344.6979166666667,0.010416666666666666,161218560,,,,0.15810394287109375,6145,0.011018603,0.041432175785303116,0.9865363435819745,-0.6464311987161636,5.836876800000001e-05,0.2,4.756704193353653,4.6166090965271,-0.005680316093639703
,,,161218560,1603,100522,1230,,,,,,,,,,,
-130.2116619648942,335.1979166666667,0.03125,161349632,,,,0.1926666259765625,6150,0.014744873,0.04138725996017456,0.9867422292008996,-0.6465673923492432,5.817215999999998e-05,0.2,4.9116887465119365,1.4604579210281372,-0.003133527226236765
,,,161349632,1603,100600,1231,,,,,,,,,,,
-134.75228096368963,342.0104166666667,0.0,161480704,,,,0.17207183837890624,6155,0.011901231,0.041227567940950394,0.9914656635373831,-0.6466325413435697,5.797555199999998e-05,0.2,2.7530802436172963,1.6719473600387573,-0.006929446475987788
,,,161480704,1603,100679,1232,,,,,,,,,,,
-129.1320282115046,346.2916666666667,0.010416666666666666,161611776,,,,0.18632354736328124,6160,0.012946323,0.04120716080069542,0.9844029666855931,-0.63832454867661,5.7778943999999983e-05,0.2,5.357318973541259,3.6214003562927246,-0.005001321624149568
,,,161611776,1603,100757,1233,,,,,,,,,,,
-129.84867234646285,332.2916666666667,0.03125,161742848,,,,0.1826446533203125,6165,0.016724944,0.041207827627658844,0.9863147530704737,-0.6446789830923081,5.7582335999999984e-05,0.2,4.957173842936754,2.0205628871917725,-0.004743528323160717
,,,161742848,1604,100834,1234,,,,,,,,,,,
-131.79598982599046,341.0729166666667,0.010416666666666666,161873920,,,,0.21348876953125,6170,0.014688038,0.04120627045631409,0.9876721305772662,-0.643473332375288,5.7385727999999985e-05,0.2,4.833456848561764,3.50508713722229,-0.006127383236889728
,,,161873920,1604,100912,1235,,,,,,,,,,,
-124.47513528721292,341.5833333333333,0.03125,162004992,,,,0.18328094482421875,6175,0.013208339,0.041183020919561386,0.9844044810160995,-0.6389768343418837,5.7189119999999985e-05,0.2,5.556980474293232,3.409471035003662,-0.0035017891903407873
,,,162004992,1604,100988,1236,,,,,,,,,,,
-132.94218364682715,348.9479166666667,0.0,162136064,,,,0.17830810546875,6180,0.01268912,0.041136953979730606,0.9805718697607517,-0.6453522477298975,5.699251199999999e-05,0.2,7.1755830839276316,5.257130146026611,-0.005227657253635698
,,,162136064,1604,101067,1237,,,,,,,,,,,
-132.35278100316395,331.3125,0.03125,162267136,,,,0.15788421630859376,6185,0.010673415,0.041091110557317734,0.9879995184019208,-0.6369011364877224,5.6795903999999994e-05,0.2,4.049828150868416,2.063060760498047,-0.005700071462342748
,,,162267136,1604,101145,1238,,,,,,,,,,,
-133.49500215134967,343.6979166666667,0.010416666666666666,162398208,,,,0.18426361083984374,6190,0.01447851,0.04108525440096855,0.9845614163205028,-0.6408832926303148,5.6599295999999994e-05,0.2,5.602488273382187,2.060514211654663,-0.0064984101911250034
,,,162398208,1604,101225,1239,,,,,,,,,,,
-129.98498089410296,346.1041666666667,0.010416666666666666,162529280,,,,0.1408721923828125,6195,0.010143774,0.041004132479429245,0.9911865452304482,-0.6330915287137031,5.6402687999999995e-05,0.2,3.129762829840183,1.7560348510742188,-0.0042903084638965085
,,,162529280,1604,101302,1240,,,,,,,,,,,
-127.00586105174169,342.7083333333333,0.020833333333333332,162660352,,,,0.17147064208984375,6200,0.012954541,0.04098480939865112,0.9909512009471655,-0.632883245870471,5.6206079999999996e-05,0.2,3.0157774724066257,1.3499500751495361,-0.003794254724198254
,,,162660352,1604,101378,1241,,,,,,,,,,,
-125.8281129873281,351.0,0.010416666666666666,162791424,,,,0.17930908203125,6205,0.01113629,0.04097304493188858,0.9872015956789255,-0.6278390947729349,5.6009471999999996e-05,0.2,4.526508304476738,1.5948323011398315,-0.005325340688432334
,,,162791424,1604,101456,1242,,,,,,,,,,,
-131.95023871500004,340.5729166666667,0.010416666666666666,162922496,,,,0.19141693115234376,6210,0.014282241,0.040950141847133636,0.9849217375740409,-0.631010277196765,5.5812864000000004e-05,0.2,5.118159797042608,3.31735897064209,-0.006302761113329325
,,,162922496,1604,101535,1243,,,,,,,,,,,
-120.21084487178145,353.4791666666667,0.020833333333333332,163053568,,,,0.1680450439453125,6215,0.012247959,0.04080193489789963,0.9874021876603365,-0.6267670229077339,5.5616256000000004e-05,0.2,4.336936596035957,1.7182976007461548,-0.006547482392488746
,,,163053568,1604,101614,1244,,,,,,,,,,,
-126.47492042518813,342.5104166666667,0.020833333333333332,163184640,,,,0.20067901611328126,6220,0.01551426,0.04083748534321785,0.9875515457242727,-0.6174980290234089,5.5419648000000005e-05,0.2,4.430809251964092,2.396533966064453,-0.005573578957410064
,,,163184640,1604,101692,1245,,,,,,,,,,,
-130.7819341389566,348.9479166666667,0.0,163315712,,,,0.17635650634765626,6225,0.012498487,0.04082336649298668,0.985079170204699,-0.6175212524831295,5.5223040000000006e-05,0.2,5.0876765012741085,3.4671733379364014,-0.0038533749870111934
,,,163315712,1604,101770,1246,,,,,,,,,,,
-125.71363414983175,351.59375,0.010416666666666666,163446784,,,,0.17299346923828124,6230,0.013321289,0.040867384523153305,0.9865589616820216,-0.6189351577311755,5.5026432000000007e-05,0.2,4.456246982514858,1.3569782972335815,-0.005140548485360341
,,,163446784,1604,101847,1247,,,,,,,,,,,
-123.76545522305605,348.0729166666667,0.020833333333333332,163577856,,,,0.15510101318359376,6235,0.011437205,0.04088733345270157,0.9894282398745418,-0.6242034900933504,5.4829824000000014e-05,0.2,3.7233504012227057,1.7401492595672607,-0.004506313012097962
,,,163577856,1604,101926,1248,,,,,,,,,,,
-132.540740551015,343.78125,0.0,163708928,,,,0.178424072265625,6240,0.015356599,0.04087934270501137,0.9801465347409248,-0.6210826858878136,5.463321599999998e-05,0.2,6.842515607178211,2.2164790630340576,-0.005115026239946019
,,,163708928,1604,102006,1249,,,,,,,,,,,
-124.60512262465782,358.875,0.0,163840000,,,,0.15416717529296875,6245,0.01173036,0.04084369167685509,0.9865753930062056,-0.6156689949333668,5.443660799999998e-05,0.2,4.312589718401432,1.5386236906051636,-0.0048846328543731945
,,,163840000,1604,102084,1250,,,,,,,,,,,
-136.24328483693301,340.4270833333333,0.0,163971072,,,,0.17808074951171876,6250,0.012175391,0.04080256447196007,0.986121142283082,-0.6180552296340466,5.423999999999998e-05,0.2,4.723136869072914,2.639350175857544,-0.0057535411535354795
,,,163971072,1605,102161,1251,,,,,,,,,,,
-133.99641796895347,345.7916666666667,0.0,164102144,,,,0.1733673095703125,6255,0.012155107,0.04077726602554321,0.9859367311000824,-0.6135588638484478,5.404339199999998e-05,0.2,4.863113705813885,3.7555880546569824,-0.005234029541315977
,,,164102144,1605,102240,1252,,,,,,,,,,,
-128.14315160841832,342.8020833333333,0.020833333333333332,164233216,,,,0.13438568115234376,6260,0.011236861,0.04073301702737808,0.9899451211094856,-0.6092196755111218,5.384678399999999e-05,0.2,3.217238711565733,1.0702452659606934,-0.006351629250275437
,,,164233216,1605,102318,1253,,,,,,,,,,,
-128.57209438760128,336.875,0.03125,164364288,,,,0.16701202392578124,6265,0.01308969,0.040705084800720215,0.9872330566868186,-0.6055597953498364,5.365017599999999e-05,0.2,4.5343362480402,1.3452140092849731,-0.005132090303231962
,,,164364288,1605,102397,1254,,,,,,,,,,,
-127.05158199886789,350.2708333333333,0.010416666666666666,164495360,,,,0.1365081787109375,6270,0.010276981,0.04061908647418022,0.987044739536941,-0.6094320882111788,5.345356799999999e-05,0.2,4.715009143948555,1.9194231033325195,-0.005415239002468297
,,,164495360,1605,102477,1255,,,,,,,,,,,
-131.25373725325252,332.8333333333333,0.020833333333333332,164626432,,,,0.167181396484375,6275,0.012988917,0.04058494418859482,0.989296150393784,-0.5984891328960658,5.325695999999999e-05,0.2,3.6555414497852325,2.1817619800567627,-0.006261932484994759
,,,164626432,1605,102554,1256,,,,,,,,,,,
-129.54680877126495,345.9270833333333,0.010416666666666666,164757504,,,,0.19900054931640626,6280,0.015141837,0.04057176783680916,0.9823408145457506,-0.596583628281951,5.306035199999999e-05,0.2,6.116700135171413,2.6685569286346436,-0.006703742432728177
,,,164757504,1605,102632,1257,,,,,,,,,,,
-130.59451880315328,349.65625,0.0,164888576,,,,0.15621185302734375,6285,0.012011977,0.04063030704855919,0.9898856738582253,-0.6025234073400497,5.2863743999999994e-05,0.2,3.309539606422186,1.1799050569534302,-0.0053107683270354755
,,,164888576,1605,102711,1258,,,,,,,,,,,
-126.20237480947823,346.0625,0.020833333333333332,165019648,,,,0.164385986328125,6290,0.011742286,0.0405767522752285,0.988093682564795,-0.6017875093966722,5.2667136e-05,0.2,4.185999529063702,2.2363221645355225,-0.005949855719518382
,,,165019648,1605,102787,1259,,,,,,,,,,,
-129.05112956196783,353.3854166666667,0.0,165150720,,,,0.1785736083984375,6295,0.014960406,0.04063807427883148,0.9808361139148474,-0.5974158469587565,5.2470528e-05,0.2,6.573246665298939,1.882421851158142,-0.00561101172643248
,,,165150720,1605,102867,1260,,,,,,,,,,,
-128.6893398828545,346.8958333333333,0.010416666666666666,165281792,,,,0.16194000244140624,6300,0.01301261,0.04057491198182106,0.9827047567814589,-0.6026164960116148,5.227392e-05,0.2,6.036879150569439,3.5190629959106445,-0.0063603263395634714
,,,165281792,1605,102946,1261,,,,,,,,,,,
-131.42474840586783,337.65625,0.020833333333333332,165412864,,,,0.1735443115234375,6305,0.013789302,0.040592700242996216,0.9831795115023851,-0.5972171053290367,5.2077312e-05,0.2,5.363639099895954,1.7050063610076904,-0.006843947568995645
,,,165412864,1605,103024,1262,,,,,,,,,,,
-126.46057248900952,348.4791666666667,0.010416666666666666,165543936,,,,0.16700592041015624,6310,0.012286617,0.04051414504647255,0.9887591367587447,-0.5964775037020444,5.1880704000000004e-05,0.2,3.6171442061662673,1.3727068901062012,-0.006206141440270585
,,,165543936,1605,103101,1263,,,,,,,,,,,
-123.81709220235928,351.3333333333333,0.020833333333333332,165675008,,,,0.19100494384765626,6315,0.01293322,0.04048532620072365,0.9870286686345935,-0.5927429158240557,5.168409600000001e-05,0.2,4.694764859974384,2.5723657608032227,-0.005396870067124837
,,,165675008,1605,103179,1264,,,,,,,,,,,
-128.88293907055936,343.9479166666667,0.020833333333333332,165806080,,,,0.1687652587890625,6320,0.014113558,0.0404476560652256,0.9868561150506139,-0.5840862572193146,5.148748800000001e-05,0.2,4.196555136889219,3.6243896484375,-0.005692614521103678
,,,165806080,1605,103256,1265,,,,,,,,,,,
-126.84239010403734,338.2916666666667,0.03125,165937152,,,,0.19074554443359376,6325,0.012757869,0.04040956869721413,0.9778803437948227,-0.5816950418055058,5.129088000000001e-05,0.2,7.464079509675503,4.233701705932617,-0.005524545547086745
,,,165937152,1605,103336,1266,,,,,,,,,,,
-129.83975779148886,344.4895833333333,0.010416666666666666,166068224,,,,0.14690399169921875,6330,0.011037884,0.04035329073667526,0.9833994805812836,-0.5884362377226353,5.109427199999998e-05,0.2,5.140700545907021,3.0047855377197266,-0.005218516347304103
,,,166068224,1605,103416,1267,,,,,,,,,,,
-130.9018843777252,334.40625,0.03125,166199296,,,,0.1718414306640625,6335,0.013937429,0.0403919480741024,0.9808021262288094,-0.5936646912246942,5.089766399999998e-05,0.2,6.582445235550404,3.570866584777832,-0.005357163530425169
,,,166199296,1605,103492,1268,,,,,,,,,,,
-129.53653458336913,348.65625,0.0,166330368,,,,0.15550994873046875,6340,0.01192851,0.040406182408332825,0.982107350602746,-0.5922506533563137,5.070105599999999e-05,0.2,6.971639426052571,3.7676596641540527,-0.006168784594774479
,,,166330368,1605,103571,1269,,,,,,,,,,,
-126.67930942611024,354.8645833333333,0.0,166461440,,,,0.15677642822265625,6345,0.011740118,0.04037872329354286,0.9840824753046036,-0.5928673688322306,5.050444799999999e-05,0.2,5.991477310657501,3.2500245571136475,-0.005036505509633571
,,,166461440,1606,103649,1270,,,,,,,,,,,
-131.15486099903856,348.5833333333333,0.0,166592512,,,,0.19351348876953126,6350,0.013017901,0.04036515951156616,0.9809168912470341,-0.593530635535717,5.030783999999999e-05,0.2,6.814971303939819,3.8344321250915527,-0.00579750738615985
,,,166592512,1606,103724,1271,,,,,,,,,,,
-125.67567938473462,340.8645833333333,0.03125,166723584,,,,0.1923828125,6355,0.01440108,0.040356721729040146,0.9851892543956637,-0.5947699468582869,5.011123199999999e-05,0.2,5.364530023932457,1.4009366035461426,-0.006632454126520315
,,,166723584,1606,103804,1272,,,,,,,,,,,
-129.26157936013212,340.65625,0.020833333333333332,166854656,,,,0.1830780029296875,6360,0.012727531,0.040367770940065384,0.9758075214922428,-0.5919402040541172,4.991462399999999e-05,0.2,8.551691594719887,5.034605503082275,-0.004981710316496901
,,,166854656,1606,103885,1273,,,,,,,,,,,
-120.957506643289,336.1770833333333,0.052083333333333336,166985728,,,,0.19767913818359376,6365,0.016364027,0.040316108614206314,0.9817462973296642,-0.5881170455366374,4.971801599999999e-05,0.2,6.624880419671536,2.6416945457458496,-0.005846031222608872
,,,166985728,1606,103961,1274,,,,,,,,,,,
-127.4323067592959,336.1458333333333,0.03125,167116800,,,,0.1805633544921875,6370,0.014007158,0.04032709077000618,0.9845757437869906,-0.5907236140221357,4.9521408e-05,0.2,5.631959709525108,1.5889010429382324,-0.005809174842579523
,,,167116800,1606,104040,1275,,,,,,,,,,,
-122.47376927545726,348.8854166666667,0.020833333333333332,167247872,,,,0.18531341552734376,6375,0.014236241,0.04031851515173912,0.9838684257119894,-0.5884196024388075,4.93248e-05,0.2,5.517573733627796,3.5641725063323975,-0.0057432332541793585
,,,167247872,1606,104117,1276,,,,,,,,,,,
-124.23982725909586,348.6041666666667,0.020833333333333332,167378944,,,,0.17429046630859374,6380,0.012476554,0.04029383882880211,0.9877522010356188,-0.5868319161236286,4.9128192e-05,0.2,4.2514750704169275,2.3282883167266846,-0.0056286612678377425
,,,167378944,1606,104195,1277,,,,,,,,,,,
-127.7485373227654,340.6354166666667,0.020833333333333332,167510016,,,,0.1833160400390625,6385,0.013949342,0.04027995839715004,0.981535330414772,-0.5877955451607704,4.8931584e-05,0.2,6.414995238184929,2.097929000854492,-0.006125970204448094
,,,167510016,1606,104275,1278,,,,,,,,,,,
-127.74208433875806,334.1145833333333,0.03125,167641088,,,,0.1891265869140625,6390,0.01804458,0.04032425954937935,0.9818077925592661,-0.5899047322571278,4.8734976e-05,0.2,6.2617345109581946,4.686234474182129,-0.004947283797446289
,,,167641088,1606,104354,1279,,,,,,,,,,,
-124.98807585722504,329.8229166666667,0.041666666666666664,167772160,,,,0.1503662109375,6395,0.012021283,0.040365416556596756,0.9847136242315173,-0.5948471006006002,4.853836800000001e-05,0.2,5.384477993845939,2.2987701892852783,-0.006461148882226553
,,,167772160,1606,104432,1280,,,,,,,,,,,
-122.64363166235619,332.6770833333333,0.041666666666666664,167903232,,,,0.1721435546875,6400,0.014394477,0.04036509990692139,0.9872639775276184,-0.598524347320199,4.834176000000001e-05,0.2,4.3362298384308815,2.2871639728546143,-0.007365607820975129
,,,167903232,1606,104510,1281,,,,,,,,,,,
-130.6727498831614,343.9583333333333,0.010416666666666666,168034304,,,,0.165423583984375,6405,0.012470835,0.040341876447200775,0.9856572840362787,-0.5882081229239702,4.814515200000001e-05,0.2,4.999319443106652,2.224503517150879,-0.006691020647849655
,,,168034304,1606,104586,1282,,,,,,,,,,,
-125.99562479172299,320.6875,0.07291666666666667,168165376,,,,0.1860992431640625,6410,0.011676557,0.04029018059372902,0.9828360565006733,-0.5909430690109729,4.794854400000001e-05,0.2,5.908577938377857,3.1379013061523438,-0.006106545026705134
,,,168165376,1606,104664,1283,,,,,,,,,,,
-123.7918174460824,341.40625,0.03125,168296448,,,,0.17810821533203125,6415,0.013034492,0.040230873972177505,0.9775494579225779,-0.5858920257538557,4.775193599999998e-05,0.2,7.998196974396706,2.954418182373047,-0.006063984810680267
,,,168296448,1606,104743,1284,,,,,,,,,,,
-129.16843756214845,346.0,0.0,168427520,,,,0.20455780029296874,6420,0.014481467,0.040249042212963104,0.9637625105679035,-0.5808805864304304,4.755532799999998e-05,0.2,13.169386214017868,10.644403457641602,-0.007245009800681146
,,,168427520,1606,104822,1285,,,,,,,,,,,
-127.39941820922205,340.0208333333333,0.03125,168558592,,,,0.16138153076171874,6425,0.0106163435,0.040186312049627304,0.985809838399291,-0.5831519335508346,4.7358719999999986e-05,0.2,5.269287283718586,1.869847059249878,-0.0042962101390003225
,,,168558592,1606,104901,1286,,,,,,,,,,,
-125.97270588661115,351.8541666666667,0.010416666666666666,168689664,,,,0.1809051513671875,6430,0.0151809985,0.04022451490163803,0.982572453096509,-0.5846945766359568,4.7162111999999986e-05,0.2,6.194841031730175,2.6032352447509766,-0.005121261625026819
,,,168689664,1606,104978,1287,,,,,,,,,,,
-131.6763746855258,341.5104166666667,0.010416666666666666,168820736,,,,0.179595947265625,6435,0.013036691,0.040205035358667374,0.9689282365143299,-0.5871847067028284,4.696550399999999e-05,0.2,10.403539162874221,6.016388416290283,-0.00555528077238705
,,,168820736,1606,105056,1288,,,,,,,,,,,
